"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000257954",1.03767331132445,-0.00406183290991583,0.528516138350708,-0.00768535266035815,0.993868036131746,0.999949512375375
"ENSG00000258580",0.168316461249844,0.0116637023821551,1.67044826033859,0.00698237871778852,0.99442891309187,0.999949512375375
"ENSG00000258788",1.32458964211649,0.00922776469693535,0.503140267863813,0.0183403422193055,0.985367344434527,0.999949512375375
"ENSG00000258926",1.21725958369412,-0.00913526722240186,0.524056553057397,-0.0174318347306332,0.986092112567849,0.999949512375375
"ENSG00000259161",0.167106670798631,0.0116643520089426,1.49841848372983,0.00778444215390877,0.993788976519787,0.999949512375375
"ENSG00000259235",0.210745902312786,0.0116604352946603,2.17004229350748,0.00537336775856718,0.995712693457225,0.999949512375375
"ENSG00000259563",1.06464003732771,-0.00150234664616315,0.581016335649525,-0.00258572187042497,0.99793689474003,0.999949512375375
"ENSG00000260331",1.6390115140662,0.000636250287814032,0.494224032944188,0.00128737221462859,0.998972825869669,0.999949512375375
"ENSG00000260372",1.19932926884541,-0.010725907129351,0.574751135279155,-0.018661828521907,0.985110879374766,0.999949512375375
"ENSG00000260816",1.09752169874949,0.00163729777600169,0.643237319361653,0.00254540233708227,0.997969064967307,0.999949512375375
"ENSG00000261663",10.0809488349125,-0.000166494546939973,0.202585931243382,-0.000821846541455787,0.999344261407041,0.999949512375375
"ENSG00000262155",9.9256540908742,-0.00205301845007163,0.324049524972897,-0.00633550828455417,0.994945029571566,0.999949512375375
"ENSG00000263198",12.7410320428194,0.000145465308264534,0.234516584623227,0.000620277275904551,0.999505090369874,0.999949512375375
"ENSG00000267160",1.14710071504675,0.007446517686068,0.500778444635604,0.0148698846083252,0.98813598586726,0.999949512375375
"ENSG00000267787",9.06933605950426,-0.00268003087440097,0.275573256414007,-0.00972529377224702,0.992240460567983,0.999949512375375
"ENSG00000268434",0.199172803251342,0.00223581452367305,1.47560758856884,0.00151518231608006,0.998791059885774,0.999949512375375
"ENSG00000269948",1.10659894765398,0.00450947922787095,0.64793207347575,0.00695980244299439,0.994446925915287,0.999949512375375
"ENSG00000271029",0.165366042355925,0.00223572239919155,1.50057011405512,0.00148991531835175,0.998811220010402,0.999949512375375
"ENSG00000271332",0.185125621689364,-0.0071933838937973,1.67320043261381,-0.00429917644866973,0.996569764054237,0.999949512375375
"ENSG00000272656",1.6372016014307,0.00783484403104896,0.482129571674238,0.016250494662341,0.987034551855536,0.999949512375375
"ENSG00000272699",0.175122858299348,0.0116621522927625,1.9079363001361,0.00611244321517996,0.995123006298852,0.999949512375375
"ENSG00000273348",1.2751855663206,0.0103329787126116,0.552059273112595,0.0187171545083424,0.985066743333352,0.999949512375375
"ENSG00000273729",17.1200968373375,-0.0030950169219928,0.230583769281917,-0.0134225272300443,0.989290694329472,0.999949512375375
"ENSG00000274695",1.23596565507198,0.0082246995091734,0.565866846778712,0.0145346905477743,0.988403403128142,0.999949512375375
"ENSG00000275540",0.959141889916695,-0.00112776979922361,0.648894374075893,-0.00173798671136531,0.998613287934238,0.999949512375375
"ENSG00000275799",0.942301623909153,0.00190839602652193,0.559038575499314,0.00341371080666019,0.997276258142473,0.999949512375375
"ENSG00000276135",0.205198080789065,0.00223321323248513,2.13601655873998,0.0010455037079874,0.999165808885107,0.999949512375375
"ENSG00000276566",100.240130621928,0.00604292482327911,0.729481050091249,0.00828386813135614,0.993390505107663,0.999949512375375
"ENSG00000278509",0.199197092445788,-0.00719406225988998,1.88507295291341,-0.00381633095354291,0.996955015844641,0.999949512375375
"ENSG00000279675",1.81286203193838,0.00932962417048018,0.802298099367643,0.0116286255418449,0.990721908322161,0.999949512375375
"ENSG00000280246",1.01239935450563,0.00430558675654179,0.538939264139695,0.00798900180972112,0.993625766604874,0.999949512375375
"ENSG00000280836",1.04858732469091,-0.00462448448304982,0.710147143230765,-0.00651200885215289,0.99480420539945,0.999949512375375
"ENSG00000099795",902.995443391069,-6.26572984473997e-05,0.155764670130752,-0.000402256162419911,0.999679046027173,0.999991732605145
"ENSG00000212664",0.883509306687396,6.73246667875139e-06,0.649748961240688,1.03616428503338e-05,0.999991732605145,0.999991732605145
"ENSG00000248008",109.77844013723,2.84190415495164e-05,0.114948355606288,0.000247233128300288,0.99980273650602,0.999991732605145
"ENSG00000250061",1.40665665134213,-3.82480662182796e-05,0.555378424124206,-6.88684769823283e-05,0.999945050905533,0.999991732605145
"ENSG00000018607",0.163736061208095,-0.14863788376915,2.17174420590703,-0.0684417084502227,0.945434021107552,NA
"ENSG00000022355",0.13282251169594,0.171959922733045,2.21953297933203,0.0774757231968666,0.938245103296238,NA
"ENSG00000046774",0.120107077949645,0.501969854501679,3.65117802543024,0.13748161579783,0.890650123224752,NA
"ENSG00000079393",0.122255655643846,-0.497519345451719,3.09606093082757,-0.160694300457043,0.872334178671519,NA
"ENSG00000099399",0.160455672455881,0.3322582959437,2.20675597086209,0.150564131390522,0.88031955776675,NA
"ENSG00000099721",0.116888045895354,-0.497519385006617,2.25015940460771,-0.221104062222363,0.825011407337329,NA
"ENSG00000101327",0.137471759888955,-1.00190960757415,1.93610501088187,-0.517487224062186,0.604816085155024,NA
"ENSG00000101812",0.14413168509858,-0.158064950353699,1.92858031719229,-0.0819592261440356,0.934679137149809,NA
"ENSG00000101951",0.119605933056645,-0.337220346291603,2.24464650555878,-0.150233163866332,0.880580661826082,NA
"ENSG00000102195",0.136531716765971,0.0022332065086674,2.21304151510191,0.00100911189122657,0.999194845338517,NA
"ENSG00000102239",0.143216608705297,0.171959551693312,2.21758254357361,0.0775436982905723,0.938191029693153,NA
"ENSG00000104941",0.124781837419206,0.631853821637887,2.2496886265508,0.280862788823643,0.778815642477296,NA
"ENSG00000105141",0.116895232962682,-1.18162886269002,2.63546050632892,-0.448357643703027,0.653895105212818,NA
"ENSG00000105988",0.108262414353387,0.34168678568742,2.25206594376145,0.151721483393478,0.879406612036889,NA
"ENSG00000106304",0.120262457302491,-0.148641349429871,2.63464657697615,-0.0564179464254634,0.955008860544634,NA
"ENSG00000106341",0.1237502566411,-0.497519791116381,2.26022792764125,-0.220119300815643,0.825778243550991,NA
"ENSG00000106631",0.164008669884542,-0.327791868140192,1.69199831981796,-0.19373061090005,0.84638682186856,NA
"ENSG00000107447",0.141043581669082,-0.657818610476278,1.93269791899864,-0.340362869960093,0.733583276740801,NA
"ENSG00000107859",0.109440996852602,0.171960110809222,2.25034250403805,0.0764150837042156,0.939088869632381,NA
"ENSG00000110148",0.139561101442445,-0.00719495825407177,2.23196137782796,-0.00322360338558975,0.997427941083129,NA
"ENSG00000111046",0.11363913728295,-0.337220359742273,2.25714811982673,-0.149401076863383,0.881237162053784,NA
"ENSG00000112333",0.141789621812229,-0.657818023315292,2.18857967580114,-0.300568460261559,0.763743584981985,NA
"ENSG00000117507",0.149611578428077,0.322346602955033,2.2236757763662,0.144961152332105,0.884741543692734,NA
"ENSG00000119614",0.129673460814288,0.332261906586036,1.71214187696276,0.194062134135431,0.846127230524701,NA
"ENSG00000120211",0.109800635595288,-0.327792298597501,2.24954698572673,-0.14571480421495,0.884146534040426,NA
"ENSG00000120563",0.134344534644856,-0.831630585303218,1.92621016607711,-0.431744468983312,0.665927143468381,NA
"ENSG00000121853",0.0958867766431411,0.0116608800018369,2.28280802748741,0.00510812992657625,0.995924319721466,NA
"ENSG00000122043",0.150830642329355,-0.497519501177133,1.70515964011645,-0.29177297507649,0.770460209351906,NA
"ENSG00000122852",0.128934136975917,-0.14863820864011,2.22678758010656,-0.0667500618235877,0.946780679577597,NA
"ENSG00000123171",0.126754360699599,-0.497519371420111,2.23082194882572,-0.22302065464346,0.823519431234321,NA
"ENSG00000124935",0.135125047098389,0.181389090573765,1.96593188158343,0.0922662134293626,0.926486531609821,NA
"ENSG00000125492",0.147878368696181,0.00223519204214839,1.69100992723255,0.00132180894159884,0.998945349360278,NA
"ENSG00000125975",0.103346401783438,0.33225542790201,2.67473808102879,0.124219799410869,0.901141245990135,NA
"ENSG00000125999",0.121996970429702,-0.167495935064134,3.10433572707077,-0.0539554834883089,0.956970631574195,NA
"ENSG00000130656",0.104441808377888,0.341683190401921,2.64851322838534,0.129009433194422,0.897350184598627,NA
"ENSG00000131050",0.102464783449657,0.332259033884185,2.26641596494784,0.146601082512156,0.883446899194959,NA
"ENSG00000131914",0.147650452753442,-0.318363533049494,1.70852923606897,-0.18633777305561,0.852179887537462,NA
"ENSG00000133105",0.129528274675108,-1.17304596683948,3.64937289321351,-0.321437682901879,0.74787873017447,NA
"ENSG00000134160",0.15733503284747,-0.00719421113465372,1.92845830871391,-0.00373055051392403,0.997023458245739,NA
"ENSG00000134183",0.108851779016167,-0.497519197554156,1.9666468812179,-0.252978408226521,0.800284898349877,NA
"ENSG00000134200",0.139366109590646,0.15273748944559,1.93496055006724,0.0789357123793983,0.937083757480732,NA
"ENSG00000135226",0.150783892736617,0.332259174408804,2.18988874296919,0.151724225934102,0.879404448848021,NA
"ENSG00000136535",0.152684587925349,-0.16749241568494,1.6859132188997,-0.0993481834102066,0.920861822786395,NA
"ENSG00000136931",0.122721991061155,-0.671615501097066,2.6135903507744,-0.256970454799111,0.797201581024709,NA
"ENSG00000137392",0.11307323236638,0.662718727299417,3.65116777364069,0.181508703074085,0.855968302547728,NA
"ENSG00000139053",0.123785226823026,-0.488091277283777,2.2205313601609,-0.219808324278027,0.826020436343364,NA
"ENSG00000139797",0.117307703176444,0.17195972237885,2.24929840818607,0.0764503819293258,0.939060787869763,NA
"ENSG00000140478",0.140152904393518,-0.992084741918836,2.22244006705589,-0.446394373744831,0.655312396210489,NA
"ENSG00000141748",0.162309993151506,0.332262850243591,1.50309899247008,0.221051874765463,0.825052041659775,NA
"ENSG00000141979",0.123011074382002,-0.327791708969231,1.72071657794477,-0.190497210970529,0.84891952849524,NA
"ENSG00000143520",0.148705517532841,0.492948825857147,1.69021257687046,0.291649010664609,0.770554998555681,NA
"ENSG00000145839",0.148501413343202,0.66269310624052,1.92332380110445,0.344556182302727,0.730428052103216,NA
"ENSG00000145888",0.147982806117562,0.492950186303447,1.70815152479615,0.288586919338011,0.772897506661228,NA
"ENSG00000147432",0.0965482496394565,0.332258933029478,2.28110012234591,0.145657321120906,0.884191914759313,NA
"ENSG00000148377",0.122313317478996,0.00223307980082328,2.23929926129544,0.000997222586288638,0.999204331626592,NA
"ENSG00000148602",0.131667498200351,0.181387609166242,2.2215977346753,0.0816473686190324,0.934927132299055,NA
"ENSG00000148671",0.124841798451624,-0.657818320722324,1.93954632757672,-0.33916092199984,0.734488506094405,NA
"ENSG00000151379",0.089122406057638,0.181383835180247,2.69956766619711,0.0671899569147541,0.946430480278796,NA
"ENSG00000152611",0.151724998631096,0.492949842518792,1.70420451442077,0.289255097230121,0.772386171432803,NA
"ENSG00000155622",0.130770451076775,-0.832076257154391,3.65107159678858,-0.227899189346566,0.819724612949552,NA
"ENSG00000156282",0.126195982195209,-0.158065923721783,2.23186850639033,-0.0708222385275862,0.943539232478382,NA
"ENSG00000157330",0.14004002672416,-0.308939379884196,2.58185199456609,-0.119658051869126,0.904754031287396,NA
"ENSG00000158497",0.112269387172547,0.332259185447951,2.2441680247706,0.148054504734295,0.882299753617017,NA
"ENSG00000159763",0.151699613684946,0.323252577407344,2.22773489458211,0.145103700711202,0.884628996470284,NA
"ENSG00000162891",0.157683396240356,0.323220344597999,1.6807765675739,0.192304171080008,0.847503951328179,NA
"ENSG00000163207",0.12577339753154,0.0022326423462785,2.2480871617796,0.00099312979684966,0.999207597198479,NA
"ENSG00000163914",0.137067965023166,-0.497519517471328,1.72035689424402,-0.289195526309646,0.772431755148929,NA
"ENSG00000164325",0.105840913379313,-0.158065645040178,2.25848051833841,-0.0699876061611851,0.944203524297842,NA
"ENSG00000164900",0.137424329095935,0.323222348983385,1.70274221932614,0.189824593126786,0.849446583740788,NA
"ENSG00000165120",0.148289445380398,-0.158064574495991,1.90635585524698,-0.0829145167524415,0.933919511089043,NA
"ENSG00000165970",0.107103755940357,0.181387729815317,2.25505019434306,0.0804362272158463,0.935890315084852,NA
"ENSG00000166152",0.127401615490082,-0.148638225550694,2.22961555759865,-0.0666654056319828,0.946848075325988,NA
"ENSG00000166368",0.120545944325173,0.323253896470769,2.2427573181585,0.144132356119648,0.885395954983553,NA
"ENSG00000166569",0.128700316732027,-0.158065902944453,2.22721649569609,-0.0709701563588011,0.943421507355947,NA
"ENSG00000166917",0.150334115473859,0.33226024643413,1.93695069365128,0.171537792636217,0.863800916583223,NA
"ENSG00000167194",0.0963937811130245,0.171959909170565,2.28149770903805,0.0753715020135035,0.939919132795922,NA
"ENSG00000168124",0.125990542216691,0.492540750016367,3.12884105858329,0.15741954953742,0.874914207235673,NA
"ENSG00000168348",0.106290015168826,-0.497518992687679,2.25896169674488,-0.220242332308951,0.825682429512241,NA
"ENSG00000168484",0.129418761175014,-0.318363817252801,1.93256232118743,-0.164736636827933,0.86915127890642,NA
"ENSG00000169059",0.156388364334792,0.00223335685412296,2.18147536439863,0.00102378275298041,0.999183139690477,NA
"ENSG00000169154",0.148789841952147,0.00223457838288072,1.90572180504603,0.00117256274077567,0.999064430506949,NA
"ENSG00000169777",0.137847012317212,0.162523460302593,3.65117802543024,0.0445126091279656,0.964495801309112,NA
"ENSG00000169906",0.147158102956919,0.645969882179895,1.70862916384096,0.378063242656921,0.705383613424128,NA
"ENSG00000170279",0.109792591136731,0.162522419125253,3.65117802543024,0.0445123239659347,0.964496028610199,NA
"ENSG00000170374",0.125966843425529,0.645938780460338,1.73351958301111,0.372616950388497,0.709433555387388,NA
"ENSG00000170426",0.130152820469429,-0.148639971392383,2.58068009669076,-0.0575972091941912,0.954069472724828,NA
"ENSG00000170925",0.109794762010231,0.00223342511302653,2.24955995327688,0.000992827557128738,0.999207838350767,NA
"ENSG00000170935",0.126955427393321,0.00223358254350606,2.21449427548401,0.00100861969625904,0.999195238053082,NA
"ENSG00000172746",0.114024606839811,0.33225870509583,2.25633975319821,0.147255618142115,0.882930262100987,NA
"ENSG00000172789",0.124250246087374,0.33225885337359,2.23555825557769,0.148624556101193,0.881849895246922,NA
"ENSG00000173157",0.105614538812468,-0.497518992702423,2.25900316212994,-0.220238289632728,0.825685577812334,NA
"ENSG00000173250",0.133614815140233,-0.327791678732327,1.70729739315844,-0.191994482066141,0.847746527694759,NA
"ENSG00000173389",0.105192994309312,0.00223337785483033,2.25997995234022,0.000988229055977975,0.999211507422038,NA
"ENSG00000173699",0.104022080003491,0.0116584436257647,2.64978992199773,0.0043997614788176,0.996489509570794,NA
"ENSG00000174417",0.163699470818787,0.181391060722449,1.68684266889491,0.10753288618273,0.914366237169224,NA
"ENSG00000174453",0.131304275861057,-0.148638651001727,2.24622541823391,-0.0661726333408664,0.947240384436943,NA
"ENSG00000174898",0.121465344169837,0.162533177029251,1.96145933150634,0.0828633938101745,0.933960161409623,NA
"ENSG00000174948",0.142912835796098,-0.139212696766166,2.55814620772692,-0.0544193667843035,0.956601049254156,NA
"ENSG00000175202",0.132240343631187,0.34168666125374,2.22057105481616,0.153873329345918,0.877709613724937,NA
"ENSG00000175229",0.163308387603661,0.0116628272472853,1.88626240056778,0.00618303542697704,0.99506668292733,NA
"ENSG00000176043",0.137767130911969,0.162533662812521,1.92052147068173,0.0846299639414218,0.932555576736411,NA
"ENSG00000176716",0.125971975661897,-0.47866329619283,1.9543909224086,-0.244916864228434,0.806520803529391,NA
"ENSG00000176857",0.16038073101645,0.171962881335586,1.67811349089309,0.102473928175184,0.918380506193843,NA
"ENSG00000177047",0.131410943121876,0.492207695634164,1.70996647920034,0.287846400278176,0.773464317469987,NA
"ENSG00000177197",0.103622371151976,0.0116623310543526,1.97646874999315,0.00590058965232463,0.995292037936279,NA
"ENSG00000177558",0.0951023735072347,-0.308939480608435,2.67847313279118,-0.115341638796465,0.908174335591907,NA
"ENSG00000177752",0.162953064138839,-0.00719289628314678,1.5025625257344,-0.00478708616776605,0.996180472443684,NA
"ENSG00000178021",0.0872689148771206,-0.327793433317123,2.70645194394279,-0.121115556494822,0.903599507583007,NA
"ENSG00000178919",0.105184598109821,-0.327792763293185,2.27604890722743,-0.144018330296991,0.885485995048004,NA
"ENSG00000179817",0.143027402090294,-0.657818717805178,1.71357545660888,-0.383886636137391,0.701062471717466,NA
"ENSG00000180019",0.151064189256262,-0.991758067085461,1.70468763132729,-0.58178287262709,0.560712942062581,NA
"ENSG00000180083",0.101510559849591,-0.158065687830731,2.26871515693623,-0.0696718966008013,0.94445481067268,NA
"ENSG00000180613",0.163818059987772,-0.327791606408205,1.67476371342254,-0.195724091572495,0.844826126751467,NA
"ENSG00000180658",0.115923433480853,0.0116611619318303,2.23645797155616,0.00521412075708101,0.995839752400585,NA
"ENSG00000180662",0.138492651671963,0.0116609407556178,2.20969243196512,0.00527717821128956,0.995789440523654,NA
"ENSG00000180673",0.108370977157465,0.00223152182004301,2.63685111415526,0.000846282828811857,0.999324764077419,NA
"ENSG00000181260",0.092863436738908,-0.158065780810849,2.29079650409694,-0.0690003588394511,0.944989333869198,NA
"ENSG00000181903",0.113349506590184,-0.818117436169799,2.63807038683623,-0.310119639055933,0.756469978199046,NA
"ENSG00000182170",0.130690643395051,0.332250627778305,3.11435832790462,0.106683493932391,0.915040077799664,NA
"ENSG00000182177",0.138441730601449,0.463370759385588,1.71839354441437,0.269653456795024,0.787426870534581,NA
"ENSG00000182583",0.134336030292266,0.00222910965704875,3.05800774629736,0.000728941795437817,0.999418388647203,NA
"ENSG00000182634",0.112760717774329,-0.158066045774526,2.25900249627721,-0.0699716118220388,0.944216254724536,NA
"ENSG00000183239",0.106303013762824,-0.831921199658633,2.64277787724749,-0.314790435783842,0.752920773980534,NA
"ENSG00000183654",0.100387474107283,0.162526922476819,3.185714025403,0.0510174237802964,0.959311636458634,NA
"ENSG00000183674",0.143325557600881,-0.503297739806069,2.21724775282338,-0.226992107293911,0.820429879463533,NA
"ENSG00000183733",0.097356995262716,0.0116609031940124,2.27903075443469,0.00511660633421546,0.995917556615061,NA
"ENSG00000183770",0.117125068734683,-0.983058234021579,1.96736927603861,-0.499681603242789,0.617299288211443,NA
"ENSG00000183979",0.114251864472532,0.501982350014415,2.62030760093876,0.191573825086251,0.848076047278348,NA
"ENSG00000184210",0.144699888537896,0.00223517837998757,1.69448306623425,0.00131909160057583,0.998947517482836,NA
"ENSG00000184303",0.137789508985342,0.492979483837257,2.21129949656789,0.222936551381846,0.823584888288562,NA
"ENSG00000184933",0.103193090095629,-0.488092158702926,2.65232964112199,-0.184023943002972,0.853994671877609,NA
"ENSG00000185056",0.122488160446223,-0.327794563777761,3.09528590854467,-0.105901223170651,0.915660723577205,NA
"ENSG00000185231",0.114565742968899,0.323240848650341,1.95649433362303,0.16521430350977,0.868775307401342,NA
"ENSG00000185594",0.108426476646233,-0.488092124051631,2.636690018518,-0.185115474562297,0.853138464423257,NA
"ENSG00000185631",0.119140256029701,-0.167493649012694,2.24558056595616,-0.0745881272540206,0.940542420886849,NA
"ENSG00000186136",0.119932108500379,0.00223168834182302,2.60526577940336,0.000856606784408042,0.999316526755628,NA
"ENSG00000186150",0.126669166557401,-0.158064691389767,1.9367234087966,-0.081614489024007,0.934953279158783,NA
"ENSG00000186452",0.164638659845811,-0.488090683767284,1.50116733429187,-0.325140757207808,0.745074543492583,NA
"ENSG00000186743",0.135775336588776,-0.327791905341575,1.92331711098975,-0.170430504397109,0.864671584019495,NA
"ENSG00000187229",0.131172872211013,-0.657818582076054,1.53240185382605,-0.429272896292597,0.667724638851302,NA
"ENSG00000187533",0.143145201780747,-0.488091940590886,2.55228985877502,-0.191236876529826,0.848340013436413,NA
"ENSG00000187550",0.114318968141431,-0.992097924437437,2.25555243605776,-0.439846978761186,0.660047939708499,NA
"ENSG00000187689",0.149443117872454,-0.616843490950556,2.60149210061993,-0.237111421865768,0.812570351640624,NA
"ENSG00000187870",0.11132788908452,-0.497519194804099,1.96218268482758,-0.253553962457791,0.799840167080304,NA
"ENSG00000187893",0.0921099480710381,0.492162708634986,2.6888116985303,0.183040972673542,0.854765870118977,NA
"ENSG00000188101",0.123131549310646,0.181372107017731,3.65117802543024,0.0496749557963169,0.960381414193098,NA
"ENSG00000188155",0.116680002117477,-0.657818016156058,2.61377087800129,-0.251673940394914,0.801293101308861,NA
"ENSG00000188269",0.103382198936877,-0.49751940616117,2.27994186832732,-0.21821582956682,0.827260952054499,NA
"ENSG00000188280",0.120995753867242,0.501982529332873,2.60254359344425,0.192881506614282,0.847051768653415,NA
"ENSG00000188508",0.126758856689428,0.341686046098471,2.24623489450621,0.152115011183451,0.879096224774287,NA
"ENSG00000188581",0.131725325166957,-1.07886308315345,2.26938605683135,-0.475398656789064,0.634502851684002,NA
"ENSG00000188674",0.160502575100722,0.00223495035615783,1.6953810809287,0.00131825840296246,0.99894818227777,NA
"ENSG00000188765",0.152245395134141,0.332262052542286,1.68637147867723,0.197027794138756,0.843805787503616,NA
"ENSG00000188831",0.0755113795583358,0.341671501348376,3.65117802543024,0.0935784283780891,0.925444046066433,NA
"ENSG00000188850",0.108899674972517,-0.167493266415191,2.24986590713068,-0.0744458884791047,0.940655596353119,NA
"ENSG00000188991",0.129110582362528,-0.478664897563239,2.5831050487457,-0.185306012930318,0.852989022070629,NA
"ENSG00000189167",0.107295732159524,0.171960077227544,2.25556107920038,0.0762382711837295,0.939229535272856,NA
"ENSG00000189253",0.140124602539471,0.662719768476375,3.6511677736407,0.181508988236811,0.85596807873808,NA
"ENSG00000189275",0.115083205653507,-0.497518985341866,2.23820519119391,-0.222284796451785,0.824092186739787,NA
"ENSG00000196183",0.148734618596533,-0.327792192502462,1.92262638470064,-0.170491882932056,0.864623317394966,NA
"ENSG00000196242",0.116289454955835,-0.31836458862075,2.23570151440472,-0.142400309956188,0.886763817571685,NA
"ENSG00000196289",0.127529370919484,0.475988955516514,1.95166302486026,0.243888903695655,0.807316863301927,NA
"ENSG00000196570",0.158434532539976,-1.199852281951,2.2126516627566,-0.542268944609282,0.587633246077141,NA
"ENSG00000196778",0.0991842728374415,-0.158067493285949,2.66496471944802,-0.0593131654360845,0.952702675075662,NA
"ENSG00000197067",0.132672682706314,0.181387623912102,2.2197996333957,0.0817135119689279,0.9348745332966,NA
"ENSG00000197172",0.0122166527051721,-0.139218352224831,3.65117802543024,-0.0381297080709798,0.969584264911735,NA
"ENSG00000197320",0.131916502838045,-0.158065875918359,2.2211508168342,-0.0711639546132442,0.943267268706442,NA
"ENSG00000197437",0.128324384225056,-0.478663304503756,1.95081525790563,-0.245365778519511,0.806173224004722,NA
"ENSG00000197575",0.141993038079805,-0.158064045671945,1.69750860598112,-0.0931153132979777,0.925811952038821,NA
"ENSG00000197838",0.108111475454838,-0.818116892841981,2.63760566582696,-0.310174073191293,0.756428585498235,NA
"ENSG00000198153",0.159421028563869,0.501988002940873,1.90957903867048,0.262878882086167,0.792643933667485,NA
"ENSG00000198765",0.130944814727502,-0.167492477594377,1.71056146559994,-0.0979166671076814,0.921998465147331,NA
"ENSG00000198984",0.162037351253076,-0.17692106291495,1.69389020745984,-0.10444659408018,0.916814948125951,NA
"ENSG00000198997",0.121413635307631,0.162529977863047,2.61699735999199,0.0621055184646976,0.950478802384899,NA
"ENSG00000199032",0.115005274816993,-0.148637886715328,2.23836800823021,-0.06640457966197,0.947055724209913,NA
"ENSG00000199051",0.157238910479318,-0.831452939172133,1.6983766329964,-0.489557453287157,0.624447089783783,NA
"ENSG00000199065",0.158784950049893,-0.510636568968401,1.50582417097842,-0.339107698501486,0.734528599128436,NA
"ENSG00000199102",0.139887656513791,0.492950955043998,1.71708627636743,0.28708572296487,0.774046683690706,NA
"ENSG00000199150",0.0885285523948138,-0.158067675627126,2.70175457123533,-0.0585055642396313,0.953345930466382,NA
"ENSG00000199179",0.157480628275655,0.0116633593900785,1.69836382539323,0.00686740921803254,0.99452064328119,NA
"ENSG00000199240",0.136492244274526,-1.32286762943369,2.24043645911888,-0.59045085793415,0.554888422654816,NA
"ENSG00000199301",0.108268178955612,-0.158065618236732,2.25204598185722,-0.0701875625587264,0.94404437355179,NA
"ENSG00000199366",0.120371703359551,0.0116612160498628,2.22745048293691,0.00523523020565083,0.995822909727366,NA
"ENSG00000199400",0.134500908951232,-0.818118058792795,1.95801640320043,-0.417830033219108,0.676071390774617,NA
"ENSG00000199407",0.114740545638392,0.171956890302955,2.63430755027731,0.0652759357140563,0.947954301990584,NA
"ENSG00000199461",0.136065443372277,0.0116622430847133,1.93955749360764,0.00601283701212752,0.995202479089846,NA
"ENSG00000199490",0.107993448557408,0.50198526428466,2.26937549848258,0.221199737381633,0.824936913733906,NA
"ENSG00000199512",0.102089013624464,-0.488091365242797,2.26731833495728,-0.215272534834414,0.829554841659673,NA
"ENSG00000199536",0.120320657333189,0.645721717308636,1.94554265816707,0.331898000076226,0.739966280586837,NA
"ENSG00000199570",0.118896703738754,0.181379565008877,3.11487308249618,0.0582301622586572,0.953565295468727,NA
"ENSG00000199672",0.129588221581416,-0.488092100021679,2.24100914520106,-0.21780013752594,0.827584837406013,NA
"ENSG00000199683",0.138432122314216,-0.327791897064212,1.91959835899221,-0.170760667474368,0.864411957555287,NA
"ENSG00000199731",0.127869696324857,-0.337220074140524,1.71441401997241,-0.196696988132394,0.844064667174487,NA
"ENSG00000199846",0.106491278444606,0.171959573893872,2.27110625430287,0.075716216961701,0.939644873760792,NA
"ENSG00000199867",0.0971703223239436,-0.497519152772185,2.67154480609415,-0.18622901313026,0.852265172728493,NA
"ENSG00000199872",0.127968616590843,-0.327791694455542,1.71428848954279,-0.191211512213423,0.848359884580258,NA
"ENSG00000199975",0.100947210706169,0.3322561107504,2.65933446260589,0.124939572446567,0.900571389526378,NA
"ENSG00000199990",0.128110055076165,0.0116625646264414,1.93453012470385,0.00602862911128187,0.995189879046121,NA
"ENSG00000200029",0.106755134207285,0.332259096005695,2.25732371077356,0.147191603233474,0.882980788060561,NA
"ENSG00000200034",0.115012831126514,-0.158067923301485,2.64151050826202,-0.0598399751986925,0.952283087001763,NA
"ENSG00000200091",0.127322693824383,-0.327791933075757,1.93572511376852,-0.169338058768894,0.865530741660477,NA
"ENSG00000200227",0.155781914571308,-0.48809131840193,1.91390695800004,-0.255023535162841,0.798704921655345,NA
"ENSG00000200332",0.154145229395035,-0.158064546108612,1.8989078780238,-0.0832397126463608,0.933660936165713,NA
"ENSG00000200397",0.157553815382703,-0.00719290868175395,1.50714078004619,-0.00477255262214688,0.996192068402882,NA
"ENSG00000200421",0.142188702169517,0.171962456119349,1.71451049911007,0.100298281176235,0.920107522035629,NA
"ENSG00000200594",0.137436230510466,-0.318363776226008,1.920982708447,-0.165729641826598,0.868369717821759,NA
"ENSG00000200677",0.133275586666185,-0.327791913315348,1.92689268270265,-0.17011425506873,0.864920282991666,NA
"ENSG00000200711",0.110210356355327,-0.497519196035752,1.96418329551384,-0.253295706756125,0.800039713473611,NA
"ENSG00000200719",0.154852331854959,-0.00719422141954477,1.93141956071191,-0.00372483615983107,0.997028017608966,NA
"ENSG00000200741",0.157884591060675,0.492928775035361,1.5068307448835,0.327129491290989,0.743569947020083,NA
"ENSG00000200785",0.124931388314392,0.00223406915236444,1.95599705786589,0.00114216386133114,0.999088685287278,NA
"ENSG00000200914",0.148046624640515,-0.167493049857075,1.92350282399224,-0.0870771010928081,0.930610226916623,NA
"ENSG00000200917",0.157228862836535,-0.497519255079118,1.68125622434017,-0.295921137942182,0.767290307901366,NA
"ENSG00000200959",0.11879217126601,-0.32779268532143,2.24628156309906,-0.145926802190014,0.883979172980304,NA
"ENSG00000201098",0.112185624652528,-0.158064784841307,1.96066266809526,-0.0806180417536402,0.935745717662905,NA
